Day;Time;origin;destination;product;Market CHW;Market Allin Yield
Sun;18:00;CVG;BSL;TestProd;300.15;1
Sun;18:00;BKK;BLQ;TestProd;283.55;1
Sun;18:00;CVG;MUC;TestProd;227.92499999999998;1
Sun;18:00;DXB;MXP;TestProd;18.7125;1
Sun;18:00;SIN;GOT;TestProd;3.9000000000000004;1
Sun;18:00;CAN;YMX;TestProd;1036.1475;1
Sun;18:00;BKK;GOT;TestProd;71.325;1
Sun;18:00;BKK;LIM;TestProd;8.475;1
Sun;18:00;HKG;BLL;TestProd;715.2;1
Sun;18:00;LHE;PVG;TestProd;11.01;1
Sun;18:00;CDG;CAI;TestProd;0.25;1
Sun;18:00;DXB;CVG;TestProd;1672.56375;1
Sun;18:00;YHM;LEJ;TestProd;69.7;1
Sun;18:00;SIN;TLV;TestProd;3.24;1
Sun;18:00;SYD;ATL;TestProd;1123.4737499999997;1
Sun;18:00;DXB;CDG;TestProd;264.15749999999997;1
Sun;18:00;SZX;EMA;TestProd;11565.9075;1
Sun;18:00;YHM;AMS;TestProd;36.945;1
Sun;18:00;SZX;BKK;TestProd;86.65;1
Sun;18:00;YHM;SYD;TestProd;34.7585;1
Sun;18:00;SZX;SYD;TestProd;146.6375;1
Sun;18:00;SIN;GDL;TestProd;3.5625;1
Sun;18:00;DXB;MEL;TestProd;9.249;1
Sun;18:00;HKG;KHI;TestProd;19.75;1
Sun;18:00;CAN;ATL;TestProd;4974.087;1
Sun;18:00;CVG;AMS;TestProd;559.8375000000001;1
Sun;18:00;DXB;BLR;TestProd;11.7;1
Sun;18:00;CAN;NLU;TestProd;2040.19645;1
Sun;18:00;DXB;VIT;TestProd;52.800000000000004;1
Sun;18:00;BKK;FRA;TestProd;73.925;1
Sun;18:00;SIN;ICN;TestProd;384.60749999999996;1
Sun;18:00;CVG;MCT;TestProd;8.925;1
Sun;18:00;BLR;PVG;TestProd;61.125;1
Sun;18:00;YHM;BLR;TestProd;1.7;1
Sun;18:00;SZX;HAN;TestProd;92.125;1
Sun;18:00;CAI;SIN;TestProd;7.8389999999999995;1
Sun;18:00;CAI;BLR;TestProd;2.01;1
Sun;18:00;SZX;LAX;TestProd;73.9;1
Sun;18:00;SYD;LAX;TestProd;2599.6775;1
Sun;18:00;CAI;JFK;TestProd;387.4725;1
Sun;18:00;CDG;DOH;TestProd;0.0625;1
Sun;18:00;HKG;ALA;TestProd;6.1;1
Sun;18:00;DXB;ICN;TestProd;176.2275;1
Sun;18:00;BAH;LEJ;TestProd;123.555;1
Sun;18:00;SZX;CPH;TestProd;101.375;1
Sun;18:00;DOH;VIT;TestProd;1.1;1
Sun;18:00;BLR;LEJ;TestProd;88.38;1
Sun;18:00;CDG;JED;TestProd;0.7;1
Sun;18:00;LHE;BSL;TestProd;3.0;1
Sun;18:00;DXB;HAN;TestProd;0.48750000000000004;1
Sun;18:00;CVG;MXP;TestProd;226.35000000000002;1
Sun;18:00;HKG;BLQ;TestProd;829.22;1
Sun;18:00;HKG;JFK;TestProd;7913.83;1
Sun;18:00;LAX;HKG;TestProd;1579.305;1
Sun;18:00;NBO;BRU;TestProd;2.53125;1
Sun;18:00;DXB;TAS;TestProd;21.0;1
Sun;18:00;SZX;AMS;TestProd;18.07;1
Sun;18:00;BLR;MIA;TestProd;181.95;1
Sun;18:00;SZX;VIT;TestProd;2.0;1
Sun;18:00;SYD;HKG;TestProd;9.625;1
Sun;18:00;HKG;CPH;TestProd;993.513;1
Sun;18:00;HKG;LHR;TestProd;668.355;1
Sun;18:00;BKK;SZX;TestProd;4.875;1
Sun;18:00;CVG;SIN;TestProd;84.5475;1
Sun;18:00;HKG;LYS;TestProd;508.25;1
Sun;18:00;SZX;YMX;TestProd;2.5;1
Sun;18:00;CVG;LIS;TestProd;31.724999999999998;1
Sun;18:00;HKG;MUC;TestProd;442.35;1
Sun;18:00;CAI;VIT;TestProd;91.725;1
Sun;18:00;BKK;KHI;TestProd;6.33;1
Sun;18:00;CAI;STR;TestProd;22.4325;1
Sun;18:00;CAI;MEL;TestProd;2.1104999999999996;1
Sun;18:00;RUH;CAN;TestProd;10.845;1
Sun;18:00;SZX;PTY;TestProd;0.6;1
Sun;18:00;BKK;JED;TestProd;110.25;1
Sun;18:00;BKK;LEJ;TestProd;1807.0;1
Sun;18:00;BLR;MTY;TestProd;0.3;1
Sun;18:00;HKG;AMM;TestProd;183.325;1
Sun;18:00;NBO;LAX;TestProd;0.1975;1
Sun;18:00;BLR;JED;TestProd;0.8;1
Sun;18:00;HKG;ARN;TestProd;12.5;1
Sun;18:00;HKG;BKK;TestProd;35.7;1
Sun;18:00;CVG;ACC;TestProd;1.7625000000000002;1
Sun;18:00;RUH;PVG;TestProd;50.58;1
Sun;18:00;DXB;YMX;TestProd;21.975;1
Sun;18:00;RUH;LAX;TestProd;404.575;1
Sun;18:00;SZX;YVR;TestProd;6.375;1
Sun;18:00;BLR;OSL;TestProd;40.65;1
Sun;18:00;CAN;MTY;TestProd;1865.2775000000001;1
Sun;18:00;LHE;YHM;TestProd;5.91;1
Sun;18:00;JED;EMA;TestProd;808.14;1
Sun;18:00;BAH;EMA;TestProd;2310.85125;1
Sun;18:00;SIN;NGO;TestProd;35.625;1
Sun;18:00;CVG;DXB;TestProd;475.03125;1
Sun;18:00;BLR;BLQ;TestProd;16.96;1
Sun;18:00;RUH;ICN;TestProd;20.005;1
Sun;18:00;BKK;KWI;TestProd;0.405;1
Sun;18:00;CAN;CVG;TestProd;17788.744000000002;1
Sun;18:00;BKK;BOG;TestProd;0.5525000000000001;1
Sun;18:00;BOM;YHM;TestProd;0.125;1
Sun;18:00;DOH;CVG;TestProd;595.44;1
Sun;18:00;HKG;ACC;TestProd;713.125;1
Sun;18:00;HKG;LIS;TestProd;209.725;1
Sun;18:00;BKK;BUD;TestProd;1.9000000000000001;1
Sun;18:00;SYD;YMX;TestProd;102.36625000000001;1
Sun;18:00;BKK;WAW;TestProd;50.9;1
Sun;18:00;HKG;SGN;TestProd;3.3;1
Sun;18:00;LHE;ATL;TestProd;10.8;1
Sun;18:00;HKG;NAP;TestProd;156.85;1
Sun;18:00;HKG;BAH;TestProd;16.82;1
Sun;18:00;HKG;LIM;TestProd;1387.825;1
Sun;18:00;DOH;SIN;TestProd;147.0;1
Sun;18:00;LEJ;JFK;TestProd;4478.8125;1
Sun;18:00;CAN;YHM;TestProd;4141.400250000001;1
Sun;18:00;DXB;LHR;TestProd;59.355000000000004;1
Sun;18:00;BLR;ARN;TestProd;4.65;1
Sun;18:00;DXB;LIM;TestProd;17.775;1
Sun;18:00;LHE;YVR;TestProd;18.0;1
Sun;18:00;CAN;SYD;TestProd;131.56425;1
Sun;18:00;BLR;BRU;TestProd;175.825;1
Sun;18:00;HKG;JED;TestProd;155.775;1
Sun;18:00;CDG;AMM;TestProd;0.75;1
Sun;18:00;BOM;DXB;TestProd;1.03125;1
Sun;18:00;HKG;NBO;TestProd;218.115;1
Sun;18:00;BOM;LEJ;TestProd;7.645;1
Sun;18:00;LAX;TLV;TestProd;343.1475;1
Sun;18:00;NBO;CDG;TestProd;0.0475;1
Sun;18:00;DXB;ORD;TestProd;22.875;1
Sun;18:00;CVG;GOT;TestProd;49.949999999999996;1
Sun;18:00;HKG;MIA;TestProd;1378.905;1
Sun;18:00;BLR;MXP;TestProd;56.925;1
Sun;18:00;BLR;LIS;TestProd;0.775;1
Sun;18:00;DXB;DEL;TestProd;57.337500000000006;1
Sun;18:00;RUH;LEJ;TestProd;1904.95;1
Sun;18:00;RUH;BLQ;TestProd;33.075;1
Sun;18:00;HKG;AMS;TestProd;817.925;1
Sun;18:00;CVG;WAW;TestProd;77.2875;1
Sun;18:00;BKK;JFK;TestProd;1065.015;1
Sun;18:00;HKG;BOM;TestProd;64.6;1
Sun;18:00;SZX;MUC;TestProd;3.125;1
Sun;18:00;CAI;SGN;TestProd;0.315;1
Sun;18:00;BKK;MXP;TestProd;270.925;1
Sun;18:00;HKG;YHM;TestProd;1939.589;1
Sun;18:00;CAN;SAP;TestProd;5.823;1
Sun;18:00;YHM;SIN;TestProd;2.8;1
Sun;18:00;YHM;CDG;TestProd;19.1;1
Sun;18:00;YHM;BRU;TestProd;3.0;1
Sun;18:00;SIN;CPH;TestProd;17.5875;1
Sun;18:00;BLR;CPH;TestProd;26.15;1
Sun;18:00;CAN;MEL;TestProd;7.2521;1
Sun;18:00;DXB;OSL;TestProd;28.424999999999997;1
Sun;18:00;CAI;LIS;TestProd;89.5485;1
Sun;18:00;DXB;ATL;TestProd;269.77500000000003;1
Sun;18:00;JED;YHM;TestProd;338.3;1
Sun;18:00;BLR;FRA;TestProd;8.5;1
Sun;18:00;YHM;HKG;TestProd;90.2;1
Sun;18:00;DXB;LAX;TestProd;1005.4499999999999;1
Sun;18:00;SYD;ORD;TestProd;1047.52375;1
Sun;18:00;SZX;BLR;TestProd;232.125;1
Sun;18:00;SZX;BRU;TestProd;1201.13;1
Sun;18:00;BLR;KWI;TestProd;0.4875;1
Sun;18:00;LEJ;MIA;TestProd;1179.6974999999998;1
Sun;18:00;BKK;NLU;TestProd;53.575;1
Sun;18:00;LHE;CGN;TestProd;1.065;1
Sun;18:00;HKG;DOH;TestProd;73.0625;1
Sun;18:00;HKG;MEL;TestProd;205.5;1
Sun;18:00;HKG;ORD;TestProd;1198.9;1
Sun;18:00;RUH;HKG;TestProd;16.275;1
Sun;18:00;DXB;PVG;TestProd;67.5675;1
Sun;18:00;BLR;ICN;TestProd;4.125;1
Sun;18:00;HKG;LEJ;TestProd;19878.27;1
Sun;18:00;CVG;CGN;TestProd;70.1775;1
Sun;18:00;BKK;PVG;TestProd;475.63;1
Sun;18:00;BKK;ALA;TestProd;6.925;1
Sun;18:00;YHM;EMA;TestProd;596.91;1
Sun;18:00;BOM;LAX;TestProd;45.925;1
Sun;18:00;LAX;TPE;TestProd;30.13875;1
Sun;18:00;YHM;VIT;TestProd;9.6;1
Sun;18:00;LHE;CVG;TestProd;342.0;1
Sun;18:00;BKK;YMX;TestProd;127.35;1
Sun;18:00;SIN;DXB;TestProd;64.755;1
Sun;18:00;HKG;KWI;TestProd;52.0575;1
Sun;18:00;NBO;EMA;TestProd;0.12000000000000002;1
Sun;18:00;BKK;MIA;TestProd;46.275000000000006;1
Sun;18:00;DOH;AMS;TestProd;2.575;1
Sun;18:00;CAI;CGN;TestProd;34.103249999999996;1
Sun;18:00;CVG;CDG;TestProd;226.2525;1
Sun;18:00;HKG;MAD;TestProd;35.58;1
Sun;18:00;BLR;CVG;TestProd;124.65;1
Sun;18:00;BLR;DOH;TestProd;1.95;1
Sun;18:00;CVG;OSL;TestProd;102.86250000000001;1
Sun;18:00;NBO;CVG;TestProd;0.29750000000000004;1
Sun;18:00;HKG;STR;TestProd;10.65;1
Sun;18:00;DOH;MXP;TestProd;100.135;1
Sun;18:00;BLR;BAH;TestProd;18.5;1
Sun;18:00;SIN;LEJ;TestProd;166.425;1
Sun;18:00;SZX;BOM;TestProd;17.375;1
Sun;18:00;BLR;YHM;TestProd;77.415;1
Sun;18:00;CAN;PTY;TestProd;190.6205;1
Sun;18:00;DXB;JFK;TestProd;494.33625;1
Sun;18:00;CDG;JFK;TestProd;1.0;1
Sun;18:00;YHM;MEL;TestProd;4.752750000000001;1
Sun;18:00;BLR;ATL;TestProd;98.47500000000001;1
Sun;18:00;CAN;CPH;TestProd;104.285;1
Sun;18:00;SIN;PVG;TestProd;506.64;1
Sun;18:00;SIN;BSL;TestProd;2.625;1
Sun;18:00;LAX;SYD;TestProd;1463.0015;1
Sun;18:00;DXB;MUC;TestProd;0.8250000000000001;1
Sun;18:00;CAI;BLQ;TestProd;57.8745;1
Sun;18:00;HKG;CAI;TestProd;5.175;1
Sun;18:00;CVG;BRU;TestProd;283.8375;1
Sun;18:00;BKK;BLL;TestProd;442.875;1
Sun;18:00;SIN;MUC;TestProd;10.3125;1
Sun;18:00;RUH;CVG;TestProd;1812.225;1
Sun;18:00;CAI;BSL;TestProd;29.865;1
Sun;18:00;BLR;KHI;TestProd;1.005;1
Sun;18:00;DOH;CDG;TestProd;309.05;1
Sun;18:00;BLR;AMS;TestProd;82.09;1
Sun;18:00;DXB;BRU;TestProd;177.0;1
Sun;18:00;BOM;MXP;TestProd;13.075;1
Sun;18:00;BKK;LIS;TestProd;7.85;1
Sun;18:00;CAI;BRU;TestProd;18.131999999999998;1
Sun;18:00;DXB;SIN;TestProd;324.87;1
Sun;18:00;BLR;NLU;TestProd;0.575;1
Sun;18:00;CVG;BCN;TestProd;27.262500000000003;1
Sun;18:00;BOM;BLQ;TestProd;57.65;1
Sun;18:00;DXB;BKK;TestProd;21.9675;1
Sun;18:00;SIN;LAX;TestProd;75.5625;1
Sun;18:00;BKK;LHR;TestProd;16.96;1
Sun;18:00;NBO;LEJ;TestProd;1.5630000000000002;1
Sun;18:00;BLR;NGO;TestProd;0.525;1
Sun;18:00;BLR;PTY;TestProd;3.95;1
Sun;18:00;SYD;YVR;TestProd;113.71499999999999;1
Sun;18:00;CAN;JFK;TestProd;4587.22;1
Sun;18:00;BOM;CDG;TestProd;17.0;1
Sun;18:00;LAX;WAW;TestProd;187.855;1
Sun;18:00;JED;JFK;TestProd;1190.3;1
Sun;18:00;RUH;MXP;TestProd;232.505;1
Sun;18:00;BLR;MCT;TestProd;3.15;1
Sun;18:00;CAI;MAD;TestProd;0.5775;1
Sun;18:00;CAI;FRA;TestProd;7.409999999999999;1
Sun;18:00;SIN;EMA;TestProd;0.6300000000000001;1
Sun;18:00;BLR;CAI;TestProd;2.13;1
Sun;18:00;BLR;CDG;TestProd;13.375;1
Sun;18:00;CAI;CPH;TestProd;2.295;1
Sun;18:00;SZX;GDL;TestProd;22.0;1
Sun;18:00;LEJ;YHM;TestProd;6970.724999999999;1
Sun;18:00;BKK;LAX;TestProd;712.325;1
Sun;18:00;CAI;YHM;TestProd;109.173;1
Sun;18:00;CVG;BLL;TestProd;30.015;1
Sun;18:00;BKK;LHE;TestProd;38.575;1
Sun;18:00;SZX;OSL;TestProd;766.775;1
Sun;18:00;LEJ;QRO;TestProd;27.375;1
Sun;18:00;LAX;EMA;TestProd;8321.3925;1
Sun;18:00;DXB;BOG;TestProd;0.9637500000000001;1
Sun;18:00;LEJ;ATL;TestProd;537.3000000000001;1
Sun;18:00;DXB;NAP;TestProd;1.0125000000000002;1
Sun;18:00;DXB;YVR;TestProd;30.75;1
Sun;18:00;HKG;SIN;TestProd;2449.575;1
Sun;18:00;BKK;CGN;TestProd;136.7175;1
Sun;18:00;LAX;CDG;TestProd;1565.089;1
Sun;18:00;BOM;HKG;TestProd;7.2;1
Sun;18:00;HKG;SAP;TestProd;185.0;1
Sun;18:00;BKK;VIT;TestProd;3717.2;1
Sun;18:00;CVG;TPE;TestProd;0.444375;1
Sun;18:00;SZX;CGN;TestProd;0.33749999999999997;1
Sun;18:00;CAN;QRO;TestProd;986.90705;1
Sun;18:00;DXB;NRT;TestProd;7.5;1
Sun;18:00;CVG;CAI;TestProd;0.9450000000000001;1
Sun;18:00;HKG;CGN;TestProd;428.1975;1
Sun;18:00;SIN;VIT;TestProd;4.199999999999999;1
Sun;18:00;HKG;GOT;TestProd;155.9;1
Sun;18:00;CVG;KWI;TestProd;36.59625;1
Sun;18:00;LHE;FRA;TestProd;5.35;1
Sun;18:00;HKG;OSL;TestProd;86.885;1
Sun;18:00;CAI;PVG;TestProd;36.025499999999994;1
Sun;18:00;DXB;GOT;TestProd;3.2249999999999996;1
Sun;18:00;CDG;DMM;TestProd;0.15;1
Sun;18:00;BOM;LHR;TestProd;2.765;1
Sun;18:00;SYD;MTY;TestProd;2.8262499999999995;1
Sun;18:00;NBO;VIT;TestProd;1.0150000000000001;1
Sun;18:00;BKK;YVR;TestProd;22.025;1
Sun;18:00;JED;CVG;TestProd;3568.6;1
Sun;18:00;LEJ;ACC;TestProd;100.6875;1
Sun;18:00;BKK;DXB;TestProd;158.46;1
Sun;18:00;HKG;BCN;TestProd;145.74;1
Sun;18:00;DXB;LYS;TestProd;1.0499999999999998;1
Sun;18:00;SYD;EMA;TestProd;108.54374999999999;1
Sun;18:00;YHM;LHE;TestProd;3.3;1
Sun;18:00;DXB;MAD;TestProd;8.4375;1
Sun;18:00;BLR;BSL;TestProd;0.7;1
Sun;18:00;DXB;BUD;TestProd;3.885;1
Sun;18:00;DOH;LEJ;TestProd;312.72;1
Sun;18:00;CAI;EMA;TestProd;326.58975;1
Sun;18:00;CAI;MIA;TestProd;219.67200000000003;1
Sun;18:00;BOM;EMA;TestProd;9.9675;1
Sun;18:00;LEJ;CVG;TestProd;4887.7125;1
Sun;18:00;BAH;BKK;TestProd;1.9124999999999999;1
Sun;18:00;SZX;LEJ;TestProd;2978.78;1
Sun;18:00;CAN;GDL;TestProd;1005.95;1
Sun;18:00;CAI;ICN;TestProd;14.0175;1
Sun;18:00;BLR;CGN;TestProd;7.0125;1
Sun;18:00;SIN;SZX;TestProd;171.22500000000002;1
Sun;18:00;BKK;AMS;TestProd;260.325;1
Sun;18:00;HKG;DEL;TestProd;56.55;1
Sun;18:00;HKG;TAS;TestProd;93.75;1
Sun;18:00;LEJ;BOG;TestProd;0.16125;1
Sun;18:00;HKG;MCT;TestProd;183.125;1
Sun;18:00;RUH;AMS;TestProd;109.925;1
Sun;18:00;YHM;BOM;TestProd;1.55;1
Sun;18:00;BKK;ICN;TestProd;308.67;1
Sun;18:00;LEJ;ORD;TestProd;696.0;1
Sun;18:00;CAN;ORD;TestProd;1252.2775000000001;1
Sun;18:00;DXB;AMS;TestProd;277.28249999999997;1
Sun;18:00;DXB;YHM;TestProd;213.2475;1
Sun;18:00;DOH;JFK;TestProd;305.425;1
Sun;18:00;DXB;NLU;TestProd;2.4000000000000004;1
Sun;18:00;DOH;BLR;TestProd;10.5;1
Sun;18:00;HKG;LOS;TestProd;1065.975;1
Sun;18:00;HKG;CVG;TestProd;13195.39;1
Sun;18:00;CVG;ICN;TestProd;8.212499999999999;1
Sun;18:00;CAI;BCN;TestProd;9.5295;1
Sun;18:00;BLR;JFK;TestProd;296.05;1
Sun;18:00;HKG;SYD;TestProd;1179.4335;1
Sun;18:00;DXB;BCN;TestProd;161.8125;1
Sun;18:00;DXB;SGN;TestProd;2.8875;1
Sun;18:00;HKG;MTY;TestProd;155.025;1
Sun;18:00;DXB;TLV;TestProd;5.3774999999999995;1
Sun;18:00;SIN;CVG;TestProd;390.375;1
Sun;18:00;CAN;UIO;TestProd;6.365;1
Sun;18:00;BKK;ATL;TestProd;281.9325;1
Sun;18:00;CAI;LHR;TestProd;2.73;1
Sun;18:00;DOH;BRU;TestProd;185.5;1
Sun;18:00;CAI;CDG;TestProd;36.378;1
Sun;18:00;CAN;BKK;TestProd;11.5065;1
Sun;18:00;SIN;CAN;TestProd;131.01749999999998;1
Sun;18:00;BLR;TPE;TestProd;0.11875000000000001;1
Sun;18:00;CAI;MUC;TestProd;8.19;1
Sun;18:00;BKK;LYS;TestProd;4.55;1
Sun;18:00;BLR;NBO;TestProd;1.7;1
Sun;18:00;HKG;PTY;TestProd;1317.005;1
Sun;18:00;HKG;ATL;TestProd;3584.3999999999996;1
Sun;18:00;SZX;YHM;TestProd;20.75;1
Sun;18:00;LHE;MIA;TestProd;143.925;1
Sun;18:00;CVG;BLQ;TestProd;174.075;1
Sun;18:00;BKK;NRT;TestProd;1.675;1
Sun;18:00;BKK;MUC;TestProd;13.575;1
Sun;18:00;CAI;DEL;TestProd;25.41;1
Sun;18:00;HKG;CDG;TestProd;2028.45;1
Sun;18:00;CVG;DOH;TestProd;54.018750000000004;1
Sun;18:00;YHM;BLQ;TestProd;42.957;1
Sun;18:00;SZX;JFK;TestProd;3.625;1
Sun;18:00;BLR;BOG;TestProd;0.17;1
Sun;18:00;BLR;EMA;TestProd;446.73;1
Sun;18:00;LHE;LEJ;TestProd;7.8;1
Sun;18:00;LEJ;YMX;TestProd;304.23749999999995;1
Sun;18:00;DOH;BSL;TestProd;14.675;1
Sun;18:00;HKG;BUD;TestProd;48.42250000000001;1
Sun;18:00;BKK;CVG;TestProd;383.675;1
Sun;18:00;CAI;LAX;TestProd;98.265;1
Sun;18:00;BAH;YHM;TestProd;4.574999999999999;1
Sun;18:00;CDG;RUH;TestProd;0.3;1
Sun;18:00;BAH;CGN;TestProd;16.155;1
Sun;18:00;CVG;MAD;TestProd;48.0;1
Sun;18:00;HKG;NLU;TestProd;219.805;1
Sun;18:00;DXB;BLL;TestProd;0.44999999999999996;1
Sun;18:00;SIN;HKG;TestProd;1055.9625;1
Sun;18:00;DOH;EMA;TestProd;1407.54;1
Sun;18:00;SIN;BUD;TestProd;0.2475;1
Sun;18:00;CAI;CAN;TestProd;35.7825;1
Sun;18:00;CVG;BAH;TestProd;39.4875;1
Sun;18:00;AMS;LAX;TestProd;2.25;1
Sun;18:00;CAI;SYD;TestProd;28.150499999999997;1
Sun;18:00;HKG;VIT;TestProd;1482.35;1
Sun;18:00;DOH;BLQ;TestProd;74.785;1
Sun;18:00;CAN;CDG;TestProd;78.19800000000001;1
Sun;18:00;HKG;YVR;TestProd;527.835;1
Sun;18:00;SIN;MIA;TestProd;91.40625;1
