Flight Number,Orig,Dest,A/C,Weekday_Z,DD_Z,Net Payload,Net Volume,Weekday_num,deptime,arrtime,key,key+
3S594,NRT,HKG,77X,Tue,,77350,645,1,2024-09-10 01:45:00,2024-09-10 07:00:00,NRT/HKG/2024-09-10 01:45:00,NRT/HKG/2024-09-10 01:45:00/3S594
PO997,NRT,PVG,77X,Tue,,77350,645,1,2024-09-10 06:30:00,2024-09-10 10:15:00,NRT/PVG/2024-09-10 06:30:00,NRT/PVG/2024-09-10 06:30:00/PO997
PO751,NRT,SZX,74N,Wed,,102300,853,2,2024-09-11 11:00:00,2024-09-11 16:30:00,NRT/SZX/2024-09-11 11:00:00,NRT/SZX/2024-09-11 11:00:00/PO751
PO752,NRT,LAX,74N,Wed,,102300,853,2,2024-09-11 00:50:00,2024-09-11 10:50:00,NRT/LAX/2024-09-11 00:50:00,NRT/LAX/2024-09-11 00:50:00/PO752
3S590,NRT,HKG,77X,Wed,,77350,645,2,2024-09-11 02:15:00,2024-09-11 07:30:00,NRT/HKG/2024-09-11 02:15:00,NRT/HKG/2024-09-11 02:15:00/3S590
K4218,NRT,ICN,77X,Wed,,77350,645,2,2024-09-11 01:15:00,2024-09-11 04:15:00,NRT/ICN/2024-09-11 01:15:00,NRT/ICN/2024-09-11 01:15:00/K4218
PO751,NRT,SZX,74N,Thu,,102300,853,3,2024-09-12 11:00:00,2024-09-12 16:30:00,NRT/SZX/2024-09-12 11:00:00,NRT/SZX/2024-09-12 11:00:00/PO751
PO752,NRT,LAX,74N,Thu,,102300,853,3,2024-09-12 00:50:00,2024-09-12 10:50:00,NRT/LAX/2024-09-12 00:50:00,NRT/LAX/2024-09-12 00:50:00/PO752
3S590,NRT,HKG,77X,Thu,,77350,645,3,2024-09-12 02:30:00,2024-09-12 07:45:00,NRT/HKG/2024-09-12 02:30:00,NRT/HKG/2024-09-12 02:30:00/3S590
K4216,NRT,ICN,77X,Thu,,77350,645,3,2024-09-12 01:15:00,2024-09-12 04:15:00,NRT/ICN/2024-09-12 01:15:00,NRT/ICN/2024-09-12 01:15:00/K4216
PO752,NRT,LAX,74N,Fri,,102300,853,4,2024-09-13 00:50:00,2024-09-13 10:50:00,NRT/LAX/2024-09-13 00:50:00,NRT/LAX/2024-09-13 00:50:00/PO752
3S594,NRT,HKG,77X,Fri,,77350,645,4,2024-09-13 02:30:00,2024-09-13 07:45:00,NRT/HKG/2024-09-13 02:30:00,NRT/HKG/2024-09-13 02:30:00/3S594
K4218,NRT,ICN,77X,Fri,,77350,645,4,2024-09-13 01:15:00,2024-09-13 04:15:00,NRT/ICN/2024-09-13 01:15:00,NRT/ICN/2024-09-13 01:15:00/K4218
PO717,NRT,PVG,74N,Sat,,102300,853,5,2024-09-14 13:30:00,2024-09-14 17:15:00,NRT/PVG/2024-09-14 13:30:00,NRT/PVG/2024-09-14 13:30:00/PO717
PO964,NRT,LAX,74N,Sat,,102300,853,5,2024-09-14 02:50:00,2024-09-14 12:50:00,NRT/LAX/2024-09-14 02:50:00,NRT/LAX/2024-09-14 02:50:00/PO964
PO934,NRT,SZX,74N,Sat,,102300,853,5,2024-09-14 13:00:00,2024-09-14 18:30:00,NRT/SZX/2024-09-14 13:00:00,NRT/SZX/2024-09-14 13:00:00/PO934
PO991,NRT,PVG,77X,Sat,,77350,645,5,2024-09-14 14:00:00,2024-09-14 17:45:00,NRT/PVG/2024-09-14 14:00:00,NRT/PVG/2024-09-14 14:00:00/PO991
PO962,NRT,LAX,74N,Sun,,102300,853,6,2024-09-15 03:05:00,2024-09-15 13:05:00,NRT/LAX/2024-09-15 03:05:00,NRT/LAX/2024-09-15 03:05:00/PO962
3S588,NRT,SZX,77X,Sun,,77350,645,6,2024-09-15 13:00:00,2024-09-15 18:15:00,NRT/SZX/2024-09-15 13:00:00,NRT/SZX/2024-09-15 13:00:00/3S588
PO718,NRT,CVG,77X,Sun,,77350,645,6,2024-09-15 03:10:00,2024-09-15 15:20:00,NRT/CVG/2024-09-15 03:10:00,NRT/CVG/2024-09-15 03:10:00/PO718
QY8213,OPO,BRU,ABY,Mon,,46000,386,0,2024-09-09 20:00:00,2024-09-09 22:20:00,OPO/BRU/2024-09-09 20:00:00,OPO/BRU/2024-09-09 20:00:00/QY8213
QY6773,OPO,LHR,ABY,Tue,,46000,386,1,2024-09-10 18:35:00,2024-09-10 21:00:00,OPO/LHR/2024-09-10 18:35:00,OPO/LHR/2024-09-10 18:35:00/QY6773
QY6773,OPO,LHR,ABY,Wed,,46000,386,2,2024-09-11 18:35:00,2024-09-11 21:00:00,OPO/LHR/2024-09-11 18:35:00,OPO/LHR/2024-09-11 18:35:00/QY6773
QY6773,OPO,LHR,ABY,Thu,,46000,386,3,2024-09-12 18:35:00,2024-09-12 21:00:00,OPO/LHR/2024-09-12 18:35:00,OPO/LHR/2024-09-12 18:35:00/QY6773
QY8213,OPO,BRU,ABY,Fri,,46000,386,4,2024-09-13 19:30:00,2024-09-13 21:50:00,OPO/BRU/2024-09-13 19:30:00,OPO/BRU/2024-09-13 19:30:00/QY8213
3S443,ORD,FRA,77X,Mon,,77350,645,0,2024-09-09 09:35:00,2024-09-09 17:40:00,ORD/FRA/2024-09-09 09:35:00,ORD/FRA/2024-09-09 09:35:00/3S443
GB397,ORD,CVG,76Y,Tue,,47650,442,1,2024-09-10 05:24:00,2024-09-10 06:49:00,ORD/CVG/2024-09-10 05:24:00,ORD/CVG/2024-09-10 05:24:00/GB397
3S449,ORD,FRA,77X,Tue,,77350,645,1,2024-09-10 02:35:00,2024-09-10 10:40:00,ORD/FRA/2024-09-10 02:35:00,ORD/FRA/2024-09-10 02:35:00/3S449
K4614,ORD,ICN,74Y,Wed,,87050,725,2,2024-09-11 01:00:00,2024-09-11 15:40:00,ORD/ICN/2024-09-11 01:00:00,ORD/ICN/2024-09-11 01:00:00/K4614
GB397,ORD,CVG,76Y,Wed,,47650,442,2,2024-09-11 05:24:00,2024-09-11 06:49:00,ORD/CVG/2024-09-11 05:24:00,ORD/CVG/2024-09-11 05:24:00/GB397
GB397,ORD,CVG,76Y,Thu,,47650,442,3,2024-09-12 05:24:00,2024-09-12 06:49:00,ORD/CVG/2024-09-12 05:24:00,ORD/CVG/2024-09-12 05:24:00/GB397
3S443,ORD,FRA,77X,Thu,,77350,645,3,2024-09-12 09:35:00,2024-09-12 17:40:00,ORD/FRA/2024-09-12 09:35:00,ORD/FRA/2024-09-12 09:35:00/3S443
K4226,ORD,ICN,77X,Thu,,77350,645,3,2024-09-12 00:15:00,2024-09-12 14:55:00,ORD/ICN/2024-09-12 00:15:00,ORD/ICN/2024-09-12 00:15:00/K4226
K4614,ORD,ICN,74Y,Fri,,87050,725,4,2024-09-13 01:00:00,2024-09-13 15:40:00,ORD/ICN/2024-09-13 01:00:00,ORD/ICN/2024-09-13 01:00:00/K4614
GB397,ORD,CVG,76Y,Fri,,47650,442,4,2024-09-13 05:24:00,2024-09-13 06:49:00,ORD/CVG/2024-09-13 05:24:00,ORD/CVG/2024-09-13 05:24:00/GB397
3S449,ORD,FRA,77X,Fri,,77350,645,4,2024-09-13 08:15:00,2024-09-13 16:20:00,ORD/FRA/2024-09-13 08:15:00,ORD/FRA/2024-09-13 08:15:00/3S449
K4226,ORD,ICN,77X,Fri,1.0,77350,645,4,2024-09-13 22:50:00,2024-09-14 13:30:00,ORD/ICN/2024-09-13 22:50:00,ORD/ICN/2024-09-13 22:50:00/K4226
GB397,ORD,CVG,76Y,Sat,,47650,442,5,2024-09-14 05:24:00,2024-09-14 06:49:00,ORD/CVG/2024-09-14 05:24:00,ORD/CVG/2024-09-14 05:24:00/GB397
3S445,ORD,FRA,77X,Sun,,77350,645,6,2024-09-15 02:10:00,2024-09-15 10:15:00,ORD/FRA/2024-09-15 02:10:00,ORD/FRA/2024-09-15 02:10:00/3S445
3S447,ORD,FRA,77X,Sun,,77350,645,6,2024-09-15 06:50:00,2024-09-15 14:55:00,ORD/FRA/2024-09-15 06:50:00,ORD/FRA/2024-09-15 06:50:00/3S447
K4224,ORD,ICN,77X,Sun,,77350,645,6,2024-09-15 00:30:00,2024-09-15 15:10:00,ORD/ICN/2024-09-15 00:30:00,ORD/ICN/2024-09-15 00:30:00/K4224
K4228,ORD,ICN,77X,Sun,1.0,77350,645,6,2024-09-15 22:15:00,2024-09-16 12:55:00,ORD/ICN/2024-09-15 22:15:00,ORD/ICN/2024-09-15 22:15:00/K4228
QY3317,OSL,CPH,ABY,Mon,,46000,386,0,2024-09-09 19:40:00,2024-09-09 20:55:00,OSL/CPH/2024-09-09 19:40:00,OSL/CPH/2024-09-09 19:40:00/QY3317
QY3317,OSL,CPH,ABY,Tue,,46000,386,1,2024-09-10 19:40:00,2024-09-10 20:55:00,OSL/CPH/2024-09-10 19:40:00,OSL/CPH/2024-09-10 19:40:00/QY3317
QY3317,OSL,CPH,ABY,Wed,,46000,386,2,2024-09-11 19:40:00,2024-09-11 20:55:00,OSL/CPH/2024-09-11 19:40:00,OSL/CPH/2024-09-11 19:40:00/QY3317
QY3317,OSL,CPH,ABY,Thu,,46000,386,3,2024-09-12 19:40:00,2024-09-12 20:55:00,OSL/CPH/2024-09-12 19:40:00,OSL/CPH/2024-09-12 19:40:00/QY3317
QY3315,OSL,LEJ,ABY,Fri,,46000,386,4,2024-09-13 20:40:00,2024-09-13 22:35:00,OSL/LEJ/2024-09-13 20:40:00,OSL/LEJ/2024-09-13 20:40:00/QY3315
QY5707,OTP,MXP,ABY,Mon,,46000,386,0,2024-09-09 18:00:00,2024-09-09 20:25:00,OTP/MXP/2024-09-09 18:00:00,OTP/MXP/2024-09-09 18:00:00/QY5707
QY139,OTP,MXP,ABY,Tue,,46000,386,1,2024-09-10 18:00:00,2024-09-10 20:25:00,OTP/MXP/2024-09-10 18:00:00,OTP/MXP/2024-09-10 18:00:00/QY139
QY139,OTP,MXP,ABY,Wed,,46000,386,2,2024-09-11 18:00:00,2024-09-11 20:25:00,OTP/MXP/2024-09-11 18:00:00,OTP/MXP/2024-09-11 18:00:00/QY139
QY139,OTP,MXP,ABY,Thu,,46000,386,3,2024-09-12 18:00:00,2024-09-12 20:25:00,OTP/MXP/2024-09-12 18:00:00,OTP/MXP/2024-09-12 18:00:00/QY139
QY133,OTP,MXP,ABY,Fri,,46000,386,4,2024-09-13 18:00:00,2024-09-13 20:25:00,OTP/MXP/2024-09-13 18:00:00,OTP/MXP/2024-09-13 18:00:00/QY133
GB810,PHX,LAX,76Y,Sun,,47650,442,6,2024-09-15 14:40:00,2024-09-15 16:05:00,PHX/LAX/2024-09-15 14:40:00,PHX/LAX/2024-09-15 14:40:00/GB810
QY7859,PSA,LEJ,ABY,Mon,,46000,386,0,2024-09-09 21:25:00,2024-09-09 23:15:00,PSA/LEJ/2024-09-09 21:25:00,PSA/LEJ/2024-09-09 21:25:00/QY7859
QY7859,PSA,LEJ,ABY,Tue,,46000,386,1,2024-09-10 21:25:00,2024-09-10 23:15:00,PSA/LEJ/2024-09-10 21:25:00,PSA/LEJ/2024-09-10 21:25:00/QY7859
QY7859,PSA,LEJ,ABY,Wed,,46000,386,2,2024-09-11 21:25:00,2024-09-11 23:15:00,PSA/LEJ/2024-09-11 21:25:00,PSA/LEJ/2024-09-11 21:25:00/QY7859
QY7859,PSA,LEJ,ABY,Thu,,46000,386,3,2024-09-12 21:25:00,2024-09-12 23:15:00,PSA/LEJ/2024-09-12 21:25:00,PSA/LEJ/2024-09-12 21:25:00/QY7859
QY7859,PSA,LEJ,ABY,Fri,,46000,386,4,2024-09-13 21:25:00,2024-09-13 23:15:00,PSA/LEJ/2024-09-13 21:25:00,PSA/LEJ/2024-09-13 21:25:00/QY7859
GB902,PTY,SJO,76Y,Mon,,47650,442,0,2024-09-09 20:25:00,2024-09-09 21:55:00,PTY/SJO/2024-09-09 20:25:00,PTY/SJO/2024-09-09 20:25:00/GB902
GB902,PTY,SJO,76Y,Tue,,47650,442,1,2024-09-10 20:25:00,2024-09-10 21:55:00,PTY/SJO/2024-09-10 20:25:00,PTY/SJO/2024-09-10 20:25:00/GB902
GB902,PTY,SJO,76Y,Wed,,47650,442,2,2024-09-11 20:25:00,2024-09-11 21:55:00,PTY/SJO/2024-09-11 20:25:00,PTY/SJO/2024-09-11 20:25:00/GB902
GB902,PTY,SJO,76Y,Thu,,47650,442,3,2024-09-12 20:25:00,2024-09-12 21:55:00,PTY/SJO/2024-09-12 20:25:00,PTY/SJO/2024-09-12 20:25:00/GB902
GB902,PTY,SJO,76Y,Fri,,47650,442,4,2024-09-13 20:25:00,2024-09-13 21:55:00,PTY/SJO/2024-09-13 20:25:00,PTY/SJO/2024-09-13 20:25:00/GB902
GB5230,PTY,SJO,76Y,Sat,,47650,442,5,2024-09-14 19:30:00,2024-09-14 21:00:00,PTY/SJO/2024-09-14 19:30:00,PTY/SJO/2024-09-14 19:30:00/GB5230
3S571,PVG,LEJ,77X,Mon,1.0,77350,645,0,2024-09-09 19:40:00,2024-09-10 08:55:00,PVG/LEJ/2024-09-09 19:40:00,PVG/LEJ/2024-09-09 19:40:00/3S571
D051,PVG,LAX,77X,Mon,1.0,77350,645,0,2024-09-09 20:00:00,2024-09-10 08:15:00,PVG/LAX/2024-09-09 20:00:00,PVG/LAX/2024-09-09 20:00:00/D051
PO998,PVG,ANC,77X,Mon,,77350,645,0,2024-09-09 12:45:00,2024-09-09 21:45:00,PVG/ANC/2024-09-09 12:45:00,PVG/ANC/2024-09-09 12:45:00/PO998
3S571,PVG,LEJ,77X,Tue,1.0,77350,645,1,2024-09-10 19:40:00,2024-09-11 08:55:00,PVG/LEJ/2024-09-10 19:40:00,PVG/LEJ/2024-09-10 19:40:00/3S571
D053,PVG,LAX,77X,Tue,1.0,77350,645,1,2024-09-10 20:15:00,2024-09-11 08:30:00,PVG/LAX/2024-09-10 20:15:00,PVG/LAX/2024-09-10 20:15:00/D053
PO998,PVG,ANC,77X,Tue,,77350,645,1,2024-09-10 12:45:00,2024-09-10 21:45:00,PVG/ANC/2024-09-10 12:45:00,PVG/ANC/2024-09-10 12:45:00/PO998
3S565,PVG,LEJ,77X,Wed,1.0,77350,645,2,2024-09-11 21:30:00,2024-09-12 10:45:00,PVG/LEJ/2024-09-11 21:30:00,PVG/LEJ/2024-09-11 21:30:00/3S565
D051,PVG,LAX,77X,Wed,1.0,77350,645,2,2024-09-11 20:00:00,2024-09-12 08:15:00,PVG/LAX/2024-09-11 20:00:00,PVG/LAX/2024-09-11 20:00:00/D051
PO998,PVG,ANC,77X,Wed,,77350,645,2,2024-09-11 12:45:00,2024-09-11 21:45:00,PVG/ANC/2024-09-11 12:45:00,PVG/ANC/2024-09-11 12:45:00/PO998
3S571,PVG,LEJ,77X,Wed,1.0,77350,645,2,2024-09-11 19:40:00,2024-09-12 08:55:00,PVG/LEJ/2024-09-11 19:40:00,PVG/LEJ/2024-09-11 19:40:00/3S571
3S571,PVG,LEJ,77X,Thu,1.0,77350,645,3,2024-09-12 19:40:00,2024-09-13 08:55:00,PVG/LEJ/2024-09-12 19:40:00,PVG/LEJ/2024-09-12 19:40:00/3S571
D053,PVG,LAX,77X,Thu,1.0,77350,645,3,2024-09-12 20:15:00,2024-09-13 08:30:00,PVG/LAX/2024-09-12 20:15:00,PVG/LAX/2024-09-12 20:15:00/D053
PO998,PVG,ANC,77X,Thu,,77350,645,3,2024-09-12 12:45:00,2024-09-12 21:45:00,PVG/ANC/2024-09-12 12:45:00,PVG/ANC/2024-09-12 12:45:00/PO998
3S571,PVG,LEJ,77X,Fri,1.0,77350,645,4,2024-09-13 19:40:00,2024-09-14 08:55:00,PVG/LEJ/2024-09-13 19:40:00,PVG/LEJ/2024-09-13 19:40:00/3S571
D051,PVG,LAX,77X,Fri,1.0,77350,645,4,2024-09-13 20:00:00,2024-09-14 08:15:00,PVG/LAX/2024-09-13 20:00:00,PVG/LAX/2024-09-13 20:00:00/D051
PO228,PVG,ANC,74N,Sat,1.0,102300,853,5,2024-09-14 21:45:00,2024-09-15 06:45:00,PVG/ANC/2024-09-14 21:45:00,PVG/ANC/2024-09-14 21:45:00/PO228
3S571,PVG,LEJ,77X,Sat,1.0,77350,645,5,2024-09-14 19:40:00,2024-09-15 08:55:00,PVG/LEJ/2024-09-14 19:40:00,PVG/LEJ/2024-09-14 19:40:00/3S571
D053,PVG,LAX,77X,Sat,1.0,77350,645,5,2024-09-14 20:15:00,2024-09-15 08:30:00,PVG/LAX/2024-09-14 20:15:00,PVG/LAX/2024-09-14 20:15:00/D053
PO718,PVG,NRT,77X,Sat,,77350,645,5,2024-09-14 20:55:00,2024-09-14 23:55:00,PVG/NRT/2024-09-14 20:55:00,PVG/NRT/2024-09-14 20:55:00/PO718
PO987,PVG,ANC,77X,Sat,,77350,645,5,2024-09-14 00:45:00,2024-09-14 09:45:00,PVG/ANC/2024-09-14 00:45:00,PVG/ANC/2024-09-14 00:45:00/PO987
3S565,PVG,LEJ,77X,Sun,1.0,77350,645,6,2024-09-15 20:05:00,2024-09-16 09:20:00,PVG/LEJ/2024-09-15 20:05:00,PVG/LEJ/2024-09-15 20:05:00/3S565
W8919,QRO,GDL,76Y,Thu,1.0,47650,442,3,2024-09-12 23:55:00,2024-09-13 00:55:00,QRO/GDL/2024-09-12 23:55:00,QRO/GDL/2024-09-12 23:55:00/W8919
W8991,QRO,GDL,76Y,Sun,,47650,442,6,2024-09-15 12:13:00,2024-09-15 13:18:00,QRO/GDL/2024-09-15 12:13:00,QRO/GDL/2024-09-15 12:13:00/W8991
ES557,RUH,LHE,76V,Mon,,47650,442,0,2024-09-09 04:00:00,2024-09-09 08:10:00,RUH/LHE/2024-09-09 04:00:00,RUH/LHE/2024-09-09 04:00:00/ES557
ES113,RUH,BAH,76V,Tue,,47650,442,1,2024-09-10 04:15:00,2024-09-10 05:35:00,RUH/BAH/2024-09-10 04:15:00,RUH/BAH/2024-09-10 04:15:00/ES113
ES113,RUH,BAH,76V,Wed,,47650,442,2,2024-09-11 04:15:00,2024-09-11 05:35:00,RUH/BAH/2024-09-11 04:15:00,RUH/BAH/2024-09-11 04:15:00/ES113
I98878,RUH,SZX,77X,Wed,,77350,645,2,2024-09-11 04:15:00,2024-09-11 12:10:00,RUH/SZX/2024-09-11 04:15:00,RUH/SZX/2024-09-11 04:15:00/I98878
ES113,RUH,BAH,76V,Thu,,47650,442,3,2024-09-12 04:15:00,2024-09-12 05:35:00,RUH/BAH/2024-09-12 04:15:00,RUH/BAH/2024-09-12 04:15:00/ES113
I98860,RUH,SZX,77X,Thu,,77350,645,3,2024-09-12 04:15:00,2024-09-12 12:10:00,RUH/SZX/2024-09-12 04:15:00,RUH/SZX/2024-09-12 04:15:00/I98860
ES113,RUH,BAH,76V,Fri,,47650,442,4,2024-09-13 04:15:00,2024-09-13 05:35:00,RUH/BAH/2024-09-13 04:15:00,RUH/BAH/2024-09-13 04:15:00/ES113
I98878,RUH,SZX,77X,Fri,,77350,645,4,2024-09-13 04:15:00,2024-09-13 12:10:00,RUH/SZX/2024-09-13 04:15:00,RUH/SZX/2024-09-13 04:15:00/I98878
ES113,RUH,BAH,76V,Sat,,47650,442,5,2024-09-14 04:15:00,2024-09-14 05:35:00,RUH/BAH/2024-09-14 04:15:00,RUH/BAH/2024-09-14 04:15:00/ES113
I98850,RUH,SZX,77X,Sat,,77350,645,5,2024-09-14 06:10:00,2024-09-14 14:05:00,RUH/SZX/2024-09-14 06:10:00,RUH/SZX/2024-09-14 06:10:00/I98850
I98876,RUH,SZX,77X,Sat,1.0,77350,645,5,2024-09-14 22:25:00,2024-09-15 06:20:00,RUH/SZX/2024-09-14 22:25:00,RUH/SZX/2024-09-14 22:25:00/I98876
ES557,RUH,LHE,76V,Sun,,47650,442,6,2024-09-15 04:15:00,2024-09-15 08:25:00,RUH/LHE/2024-09-15 04:15:00,RUH/LHE/2024-09-15 04:15:00/ES557
I98850,RUH,SZX,77X,Sun,1.0,77350,645,6,2024-09-15 20:00:00,2024-09-16 03:55:00,RUH/SZX/2024-09-15 20:00:00,RUH/SZX/2024-09-15 20:00:00/I98850
W85236,SAP,MIA,76Y,Tue,1.0,47650,442,1,2024-09-10 22:40:00,2024-09-11 01:00:00,SAP/MIA/2024-09-10 22:40:00,SAP/MIA/2024-09-10 22:40:00/W85236
W85236,SAP,MIA,76Y,Wed,1.0,47650,442,2,2024-09-11 22:40:00,2024-09-12 01:00:00,SAP/MIA/2024-09-11 22:40:00,SAP/MIA/2024-09-11 22:40:00/W85236
W85236,SAP,MIA,76Y,Thu,1.0,47650,442,3,2024-09-12 22:40:00,2024-09-13 01:00:00,SAP/MIA/2024-09-12 22:40:00,SAP/MIA/2024-09-12 22:40:00/W85236
W85236,SAP,MIA,76Y,Fri,1.0,47650,442,4,2024-09-13 22:40:00,2024-09-14 01:00:00,SAP/MIA/2024-09-13 22:40:00,SAP/MIA/2024-09-13 22:40:00/W85236
W85236,SAP,MIA,76Y,Sat,1.0,47650,442,5,2024-09-14 22:40:00,2024-09-15 01:00:00,SAP/MIA/2024-09-14 22:40:00,SAP/MIA/2024-09-14 22:40:00/W85236
3S475,SEA,FRA,77X,Thu,,77350,645,3,2024-09-12 04:15:00,2024-09-12 14:35:00,SEA/FRA/2024-09-12 04:15:00,SEA/FRA/2024-09-12 04:15:00/3S475
3S472,SEA,LAX,77X,Sat,,77350,645,5,2024-09-14 04:35:00,2024-09-14 07:10:00,SEA/LAX/2024-09-14 04:35:00,SEA/LAX/2024-09-14 04:35:00/3S472
GB1820,SFO,LAX,76Y,Tue,,47650,442,1,2024-09-10 05:30:00,2024-09-10 07:00:00,SFO/LAX/2024-09-10 05:30:00,SFO/LAX/2024-09-10 05:30:00/GB1820
GB1820,SFO,LAX,76Y,Wed,,47650,442,2,2024-09-11 05:30:00,2024-09-11 07:00:00,SFO/LAX/2024-09-11 05:30:00,SFO/LAX/2024-09-11 05:30:00/GB1820
GB1820,SFO,LAX,76Y,Thu,,47650,442,3,2024-09-12 05:30:00,2024-09-12 07:00:00,SFO/LAX/2024-09-12 05:30:00,SFO/LAX/2024-09-12 05:30:00/GB1820
GB1820,SFO,LAX,76Y,Fri,,47650,442,4,2024-09-13 05:30:00,2024-09-13 07:00:00,SFO/LAX/2024-09-13 05:30:00,SFO/LAX/2024-09-13 05:30:00/GB1820
GB1820,SFO,LAX,76Y,Sat,,47650,442,5,2024-09-14 05:30:00,2024-09-14 07:00:00,SFO/LAX/2024-09-14 05:30:00,SFO/LAX/2024-09-14 05:30:00/GB1820
GB1820,SFO,LAX,76Y,Sun,,47650,442,6,2024-09-15 16:00:00,2024-09-15 17:30:00,SFO/LAX/2024-09-15 16:00:00,SFO/LAX/2024-09-15 16:00:00/GB1820
3S621,SGN,HAN,77X,Tue,,77350,645,1,2024-09-10 11:15:00,2024-09-10 13:15:00,SGN/HAN/2024-09-10 11:15:00,SGN/HAN/2024-09-10 11:15:00/3S621
3S621,SGN,HAN,77X,Fri,,77350,645,4,2024-09-13 10:25:00,2024-09-13 12:25:00,SGN/HAN/2024-09-13 10:25:00,SGN/HAN/2024-09-13 10:25:00/3S621
3S619,SGN,KIX,77X,Sun,,77350,645,6,2024-09-15 10:35:00,2024-09-15 15:35:00,SGN/KIX/2024-09-15 10:35:00,SGN/KIX/2024-09-15 10:35:00/3S619
ES780,SIN,BAH,76V,Mon,1.0,47650,442,0,2024-09-09 22:40:00,2024-09-10 07:50:00,SIN/BAH/2024-09-09 22:40:00,SIN/BAH/2024-09-09 22:40:00/ES780
3S531,SIN,BKK,77X,Mon,,77350,645,0,2024-09-09 19:10:00,2024-09-09 21:40:00,SIN/BKK/2024-09-09 19:10:00,SIN/BKK/2024-09-09 19:10:00/3S531
SQ7408,SIN,NGO,77X,Mon,,77350,645,0,2024-09-09 14:00:00,2024-09-09 20:20:00,SIN/NGO/2024-09-09 14:00:00,SIN/NGO/2024-09-09 14:00:00/SQ7408
SQ7430,SIN,BKK,77X,Mon,,77350,645,0,2024-09-09 03:50:00,2024-09-09 06:30:00,SIN/BKK/2024-09-09 03:50:00,SIN/BKK/2024-09-09 03:50:00/SQ7430
ES782,SIN,BAH,76V,Tue,1.0,47650,442,1,2024-09-10 22:40:00,2024-09-11 07:50:00,SIN/BAH/2024-09-10 22:40:00,SIN/BAH/2024-09-10 22:40:00/ES782
3S531,SIN,BKK,77X,Tue,,77350,645,1,2024-09-10 19:10:00,2024-09-10 21:40:00,SIN/BKK/2024-09-10 19:10:00,SIN/BKK/2024-09-10 19:10:00/3S531
SQ7402,SIN,NGO,77X,Tue,,77350,645,1,2024-09-10 14:00:00,2024-09-10 20:20:00,SIN/NGO/2024-09-10 14:00:00,SIN/NGO/2024-09-10 14:00:00/SQ7402
SQ7440,SIN,BKK,77X,Tue,,77350,645,1,2024-09-10 02:00:00,2024-09-10 04:40:00,SIN/BKK/2024-09-10 02:00:00,SIN/BKK/2024-09-10 02:00:00/SQ7440
ES780,SIN,BAH,76V,Wed,1.0,47650,442,2,2024-09-11 22:40:00,2024-09-12 07:50:00,SIN/BAH/2024-09-11 22:40:00,SIN/BAH/2024-09-11 22:40:00/ES780
3S531,SIN,BKK,77X,Wed,,77350,645,2,2024-09-11 19:10:00,2024-09-11 21:40:00,SIN/BKK/2024-09-11 19:10:00,SIN/BKK/2024-09-11 19:10:00/3S531
SQ7414,SIN,NGO,77X,Wed,,77350,645,2,2024-09-11 14:00:00,2024-09-11 20:20:00,SIN/NGO/2024-09-11 14:00:00,SIN/NGO/2024-09-11 14:00:00/SQ7414
SQ7442,SIN,BKK,77X,Wed,,77350,645,2,2024-09-11 02:35:00,2024-09-11 05:15:00,SIN/BKK/2024-09-11 02:35:00,SIN/BKK/2024-09-11 02:35:00/SQ7442
ES782,SIN,BAH,76V,Thu,1.0,47650,442,3,2024-09-12 22:40:00,2024-09-13 07:50:00,SIN/BAH/2024-09-12 22:40:00,SIN/BAH/2024-09-12 22:40:00/ES782
3S531,SIN,BKK,77X,Thu,,77350,645,3,2024-09-12 19:10:00,2024-09-12 21:40:00,SIN/BKK/2024-09-12 19:10:00,SIN/BKK/2024-09-12 19:10:00/3S531
SQ7404,SIN,NGO,77X,Thu,,77350,645,3,2024-09-12 14:15:00,2024-09-12 20:35:00,SIN/NGO/2024-09-12 14:15:00,SIN/NGO/2024-09-12 14:15:00/SQ7404
SQ7436,SIN,BKK,77X,Thu,,77350,645,3,2024-09-12 02:10:00,2024-09-12 04:50:00,SIN/BKK/2024-09-12 02:10:00,SIN/BKK/2024-09-12 02:10:00/SQ7436
3S531,SIN,BKK,77X,Fri,,77350,645,4,2024-09-13 19:10:00,2024-09-13 21:40:00,SIN/BKK/2024-09-13 19:10:00,SIN/BKK/2024-09-13 19:10:00/3S531
SQ7412,SIN,NGO,77X,Fri,,77350,645,4,2024-09-13 14:55:00,2024-09-13 21:15:00,SIN/NGO/2024-09-13 14:55:00,SIN/NGO/2024-09-13 14:55:00/SQ7412
SQ7444,SIN,BKK,77X,Fri,,77350,645,4,2024-09-13 02:35:00,2024-09-13 05:15:00,SIN/BKK/2024-09-13 02:35:00,SIN/BKK/2024-09-13 02:35:00/SQ7444
3S531,SIN,BKK,77X,Sat,,77350,645,5,2024-09-14 19:10:00,2024-09-14 21:40:00,SIN/BKK/2024-09-14 19:10:00,SIN/BKK/2024-09-14 19:10:00/3S531
SQ7434,SIN,TPE,77X,Sat,1.0,77350,645,5,2024-09-14 22:40:00,2024-09-15 03:20:00,SIN/TPE/2024-09-14 22:40:00,SIN/TPE/2024-09-14 22:40:00/SQ7434
SQ7446,SIN,ICN,77X,Sat,,77350,645,5,2024-09-14 06:20:00,2024-09-14 12:45:00,SIN/ICN/2024-09-14 06:20:00,SIN/ICN/2024-09-14 06:20:00/SQ7446
